아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
YSDMpaMG,상위 5%,24.12.07,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,52kg,상의 55,"우선 하객룩으로 입으려고 급하게 구매했는데 골지 느낌을 원래 선호하지 않았어서 걱정을 살짝 했지만 도착한 거 보고 골지가 걱정과 달리 고급스럽다는 생각을 했어요. 저처럼 골지 싫으신 분들 걱정말고 사셔도 될 듯해요!전혀 부담스럽지 않아요~ 오히려 고급져보여요!
또 걱정이 팔뚝에 살이 많은 편이라 부각되는 옷은 절대 사절이거든요… 근데 이 옷은 앞부분이 팔뚝과 연결되는 부분을 살짝 커버해주면서 팔뚝 부각이 전혀 없더라구요ㅎㅎ 그 점도 좋았어요. 그외에도 옷의 주름들이 배같은 부분도 커버해주어 부담없이 입을 수 있어요!
가장 맘에 들었던 부분은 색감이었는데 일반 하늘색도 아니고, 연보라색도 아니고, 회색도 아닌 굉장히 채도가 낮은 색감이 저같은 봄웜라이트에게도 굉장히 찰떡이었고 한층 더 옷이 고급스러운 느낌이 났어요! 
덕분에 무사히 하객룩 코디 완성했습니다~"
2OOSuBNz,상위 10%,24.12.02,Ivory,Free,정사이즈예요,보통이에요,화면과 비슷해요,161cm,53kg,상의 55,"디자인은 예쁘고 편하구요
흰색인데도 비침이 심하진 않은거 같애요 !! 밝은색 속옷 입으면 안 비치고 어두운 거 입으면 살짝 비치는 정도

근데 재질이 제가 생각했던 쫀쫀한 재질이 아니라 약간 늘어날것만 같은 재질인데 아직은 짱짱해서 좀 더 입어 봐야 될 듯해요 ㅎㅎ"
lHXnOIQ0,상위 15%,24.11.27,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,157cm,50kg,상의 55,"브라운 색 구매하고 싶었는데 
흰색을 사길 잘한거같아요 
진짜 강추입니다 너무 이뻐요!!!

움직일때마다 오프숄더가 어깨로 올라가는 불편함은 있지만 가슴주름이라던지
너무 이쁩니다 체형을 여리여리하게 만들어줍니다!"
minis,상위 20%,24.11.25,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,54kg,상의 55,"소라 핑크 구매후 블랙도 당일배송이라 주문했는데 진짜 밤 11시 주문하고 다음날 바로 받았어요 ! :) 프렌치오브 티셔츠 예쁜거 말해뭐해요 ㅠ ㅠ 입으면 핏자체가 프치오가 프치오했다 에요 ,, 다들 어디서샀냐고 물어보는 오프숄더 티셔츠는 프렌치오브 유일 .. ❤️ ❤️ 오프숄더티셔츠 인데도 너무 쪼이거나 불편함없이 착용감 촉감 모두 완벽그자체인 티셔츠에요 ! 핑크 소라 번갈아가며 입으면서 파스텔톤이 참 예쁘게 나왔다고 생각했는데 그냥 색상관없이 다예쁜거더라고요 ? ㅎ ㅎ 특별한날이나 기분 내고싶은날 , 여행 모두모두 잘 입었습니다 !"
seoj***,상위 10%,24.11.09,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,151cm,47kg,상의 44,"완전 여리여리 페미닌 무드 생각한대로 예뻐용~~ 물론 모델핏이 입으면 자동 완성이 아니고 계속 만들어줘야해서 좀 불편하긴한데 오프숄더가 원래 보통 그러니까 감안 하겠숨다,, 골지라 첨엔 엥 했는데 입으니 더 날씬해 보이는거 같아요~ 착용감도 편하고 완전 핏되는게 아니라 배 힘줄필요도 없구 예쁘면서 편안한 옷이라 맘에 듭네당"
서녕짱,상위 10%,24.10.31,Black,Free,정사이즈예요,보통이에요,화면과 비슷해요,162cm,52kg,상의 55,"162 53키로 기준으로 빼입했을때 길이와 넣입했을때 핏 차이에요!
길이감이 많이 길지 않아서 자연스럽게 빼입해서 입어두 이뿝니당! 소재는 약간 보풀 잘 생길거 같은 느낌의 골지에여 스판이 낭낭해서 통통한 체형인 저에게도 잘 맞고 목라인 쉐입이 보트넥으로 되어있어서 엄청난 어깡인데 체형 보완이 좀 되는거 같아요! 팔뚝 부분도 통이 쨍끼지 않아서 팔뚝 부자인데 부담스럽지 않아서 좋습니다 한철 입기 좋아요 자켓 안에 이너로 입으면 딱 좋습니다 트위드 입어도 이쁘더라구용 !"
FvOz9tZ9,,24.10.29,Blue Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,,,,색상이 살짝 연한감이 없지않아있는데 딱 소라회색?입니다! 생각보다 많이 붙지않아 팔뚝이 강조되지는 않랐어요! 제가 뱃살이 많은 편이랑 옆구리 셔링때문에 살짝 뱃살인듯 아닌듯 보여서 좋은거 같아요!ㅋㅋㅋㅋ 여리여리하게 입을 수 있는 옷인거같아용 넘 맘에듭니아💘💝
뚜웅푸,상위 10%,24.10.27,Mauve Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,52kg,상의 44,"여성스러운 핏의 상의를 찾다가 구매했는데 앞면의 주름이 살짝 애매한 느낌이 있어요..
아직 어떻게 해야 모델컷 같은 느낌이 나는지 감이 안오는데 입다보면 생기겠죠…? 옷 자체는 박음질도 잘 되어있고 마음에 드는데 어깨 라인이 예뻐보이는지 까지는 잘 모르겠네요🤔🤔 그래도 여성스러운 느낌 내고 싶을땐 잘 입을 수 있을 거 같아요!"
묭이가최고야,상위 1%,24.10.25,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,50kg,상의 55,"와 옷 진짜 괜찮네용 보시기 편하라고 3가지 방법으로 입은거 올렸아요’ 그치만오프숄더 양쪽으로 하는게 더 이쁩니다 확실히! ㅎㅎ
여리여리해보이구 진짜 조아아요 ㅎㅎ
밑에길이도 안길고 셔링도 적당히 잡혀서 여리여리해보여서 너무 좋습니댜! 마지막사진은 오프숄더 햇을때 팔길이 보여드리려고 첨부했습니댜! 골지디테일이에요!"
sunn******,,24.03.20,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,73kg,상의 66,"스판 짱짱하고 입고 벗기 편해요! 결혼식장 가려고 샀는데 잘 신거같아요ㅠㅠ 너무 이쁘니까 그냥 시키시면 됩니다
어깨 넓은 66인데 오프숄더도 가능하다니... 부담스럽지도 않고 색깔도 차분해서 봄 가을 하객룩 편하게 입기에 좋아요!"
kims******,,23.12.31,Blue Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,152cm,50kg,상의 55,"셔링이 잘 잡혀 있는데 입을 수록 계속 어깨가 올라와서 어깨 부각 되는 게 자꾸 목으로 올라와요
자꾸 어깨 선을 끌어 내려 줘야 됩니다
셔링이라 뱃살 부각은 덜 되는 거 같고
천 자체는 간절기용
간절기 때 입어도 괜찮은 
청바지에 입어도 괜찮을 것 같고
정장치마 입어도 될 것 같아요
허리가 좀 짧아서 자꾸 배 위로 올라와서 바지 속에 윗옷을 넣어 입어야되요
색깔은 후기들이랑 비슷했습니다
팔부분이 엄청 길어서 손목이 다 덮혀요ㅔ

가슴 부분이 큰 타입인데 셔링이 있어서 좀 가슴이 부각되고
어깨 셔링이 언발란스를 입고 싶은데 자꾸 
올라가서 언 발란스가 잘 안 돼요"
TJ8Nq6Wy,상위 5%,23.12.12,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,53kg,상의 55,"남자친구랑 데이트하거나 치마 또는 청바지와 함께 매치하려고 별 생각없이 구매했는데 생각보다 더 예쁘고 핏이 너무 너무 예뻐서 만족이에요 ❤️
잔골지로 되어있고 소매는 살짝 넓고 팔이 길어서 여리여리해보이고 핏도 딱 잡아줍니당 ◡̈ 
하나만 구매하셨다가 추가구매 하셨다는 리뷰글 보고 블루그레이도 같이 구매했는데 그것도 너무 예쁘더라고요 ㅜㅜ 한번에 두장 그매 후회 없습니다 >,< 조만간 블루그레이 후기도 남기러 얼게용 ㅎㅎ
아참 오프숄더 고정이 잘 되진 읺지만 사진 찍을 때 잠깐 내리면 찍는 동안엔 핏 예쁘게 잘 고정되어요 💛"
zMPMq4nU,,23.12.08,Mauve Pink,Free,생각보다 커요,아주 만족해요,화면과 비슷해요,160cm,42kg,상의 44,"보트넥이 사고싶어서 여기저기 찾아보다가 프렌치오브가 저렴한데 후기도 좋고 색도 다양하고 재질도 좋은 것 같아서 선택했어요! 
보트넥 라인이지만 오프숄더로도 입을 수 있는 투웨이라 활용도 높아서 좋고 골지에 내추럴하게 셔링이 잡혀있어서 꾸안꾸로 입기 좋았어요. 
소매가 손등을 덮어서 여리여리함까지 덤으로 가져갈 수 있으니까 일석이조인거죠 ㅎㅎ 
제가 좀 말라서 옷이 살짝 헐렁했는데 짱짱하게 입으면 더 예쁠 것 같다는 생각이 들었습니다😊
꼭 꼭 오프숄더로 입으세요 너무 예쁘니까😉
보풀도 안날 것 같은 재질이고 이 가격에 이 퀄리티면 혜자 아닌가요?
추가로 흰색 사고싶었는데 조금 비칠 것 같아서 검정색으로 재주문하려구요!"
hVNEkwFH,,23.11.26,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,51kg,상의 55,너무 이뻐요ㅜㅜ 입을때 살짝 쨍기는 느낌있었는데 막상 입으니까 편하고 셔링도 고급지구 어깨도 엄청 파이지 않아서 일반 속옷 입어도 되고 근데 또 쇄골라인도 살려주고 ㅎㅎ 고민하지말구 사세용
minis,상위 20%,23.11.17,Blue Gray,Free,정사이즈예요,아주 만족해요,화면보다 밝아요,160cm,53kg,상의 55,여리핏 끝판왕 💗💗 사진보다 실물과 입었을때 훨씬 더 예뻤어요! 다들 어디서샀냐고 물어봤던 프렌치오브 오프숄더티셔츠 ! 예쁘지만 금방 늘어날까봐 걱정했는데 쫀쫀하고 고급스러운 옷 재질에 놀랐어요.. 소라색 핑크색 두개 구매했는데 색별로 다 가지고있고싶어요 ! 롱스커트에도 미니스커트에도 잘어울리고 청바지랑도 찰떡콩떡 ㅠ ㅠ 프렌치오브는 첫구매였는데 대대만족이에요 ♥️ ♥️ ♥️
하얀여우,상위 15%,24.11.24,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,46kg,상의 44,"엄청 여리여리해 보이게 하는 핏 입니다. 생각보다 셔링을 예쁘게 잡아주는 게 어려운데 애초에 주름이 잘 잡혀 있어서 그냥 적당히 입고 다녀도 예쁜 거 같아요.
색깔은 화면이랑 비슷하고 딱 붙어요. 허리 얇고 골반 넓어 보여요. 많이 파세요"
HLZhFzTI,상위 1%,24.11.11,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,43kg,상의 55,"증명사진 찍을때 단정하게 입을 옷이 필요해서 직진배송으로 급하게 시킨건데 생각보다 넘 예뻤어요! 보트넥처럼 입어도 되고 좀 내려서 오프숄더처럼도 입을 수 있어서 좋았어요 가슴쪽 셔링도 디테일이 예쁘게 잡혀있어서 밋밋하지않게 포인트 줄 수 있어요! 
다만 사진찍을 땐 주름부분을 좀 정리해야 더 예쁘게 나와요! 쿨톤이신 분들이 입으면 얼굴 환해보이는 색감이에요❄️🩵🩵 근데 생각보다 얇은 재질이라 겨울 이너로나 오오래 입을 용은 아닌것 같아요!!"
OCtb4SFW,상위 30%,24.11.07,Charcoal,Free,정사이즈예요,보통이에요,화면과 비슷해요,159cm,55kg,상의 55,이거 여름 번팔버전 세개나 사서 너무 잘입고다녀서 긴팔버전도 샀어용 근데 얘랑 로제오프숄더드레이프랑 뭐가다른건지 모르겠어서 고민하다샀는데 뭔가 재질이 달라요 반팔은 후들부들이었는데 얘는 약간 뻣뻣..? 그래도 핏 예뻐서 역시 잘샀다 싶어용
zBv5DBFV,상위 10%,24.10.15,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,55kg,상의 55,"이거!!! 진짜 대박⭐️⭐️⭐️⭐️⭐️
내가 딱 원하는 여리여리 ~ 여리여리 여자 같은 핏…
어깨 한쪽 오픈해서 입으면 진!짜 예뻐요🤩🥹 검은색으로 구매했는데 나머지 색상 싹 다 구매 욕구 상승 (곧 지를듯 합니다)) 📦배송도 넘 빠르고~ 배송 오자마자 너무 맘에 들어서 밖에 입고 당장 나갔는데 살 빠졌냐는 얘기도 듣고 ㄷㄷ (살 진짜 하나도 안 빠졌는데;;) 진짜 만족스럽습니다 ㅠㅠ ⚠️내 몸무게 -5kg 되어보이는 핏⚠️ 찾고 계신다면 당장 구매하세요!!!! 데이트 할 때 입으려고 샀는데 너무 만족스러워서 맨날 입을듯 합니다 ^^🫶🏻 주변에서도 다들 예쁘다 난리~~ 무려 옷 재질도 부드러워요🥹🩷 왜 이제야 구매했는지~ 너무 예뻐서 정신이 혼미하다🫨🫨 요즘들어 구매한 옷 중에 진짜 원탑!
❗️망설이다가 품절되면 진짜 눈물 광광 흐를듯~
❣️너무 만족스럽습니다 ㅠㅠ 별 5개도 모자라!"
김여쿨,상위 1%,24.10.12,Mauve Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,154cm,53kg,상의 55,"일단 색감은 진짜 예뻐요! 모브느낌 살짝 들어간 딸기우유 색감이라 보자마자 맘에 들었어요~
퀄도 괜찮고, 핏도 좋고, 손등 반정도 덮는 것도 마음에 듭니다!! 소재도 촉촉 보들한 소재라 입었을 때 기분 좋더라구요~
다만, 이런 셔링을 처음 입어봐서 그런지 셔링 잡는 게 조금 힘들었어요. 그리고 상세페이지 자세히 보면 보이는데,,(저는 못보고 넘겼더라구요) 한쪽만 오프숄더 했을 때 안내린 쪽 어깨부분이 뜹니다,, 그래서 최대한 내려야돼요.... 흑흑 그래도 옷은 예뻐요! 여리여리해보이구요! 소개팅이나 데이트룩으로 찰떡일 것 같아요~"
1QwUGial,상위 20%,24.10.10,Mauve Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,156cm,44kg,상의 44,"입자마자 여리여리핏 만들어주는 티셔츠에요!💓💓
재질도 보들보들해서 입었을때 기분좋아요 ㆅㆅㆅ
다만 제가 어깨가 좁은건지 오프숄더로 만들어도 한쪽이 계속 올라가서 수시로 손으로 내려주기는 했어요!
너무 마음에 들어서 다른 색도 구매예정입니다!"
9BvGZlUp,상위 10%,24.10.03,Mauve Pink,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,176cm,62kg,상의 55,"프리티 뷰티🌷 대만족해용 
봄에 샀어야 되는 거 아닌가 했는데 가을 데이트룩에도 찰떡이고 우아하고 페미닌한 느낌이라 바지에 입는 것도 쏘굿✌🏻 
저는 키가 커서 떡대가 더 있는 편인데도 주름이 예쁘게 잡히고 오프숄더도 예쁘게 보여서 감동했습니당ㅠㅠ
아마 저보다 여리여리한 체형이신 분들은 핏이 좀 더 남으면서 더 예쁘실거에요!! 완전 추천합니다🥰"
slvDazfu,상위 10%,24.09.30,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,164cm,50kg,상의 55,"✨️배송
어제 밤11시에 시켰는데,오전 12시에 도착해서 깜짝 놀랐습니다! 휴일 껴있어서 배송 더 걸릴줄 알았는데,금방 왔어요

✨️색감
화면으로 보던것과 같은 색상이에요
차분한 블루 그레이라 가을에 활용하기 좋아요

✨️디자인
상의 평소 s 85,90 정도 입는데
끼지도 않고 라인 예쁘게 잡아주는 적당한 슬림핏이에요 핏 너무 예뻐요!!!!
꾸꾸에도 꾸안꾸에도 딱이에요

✨️소재
부드럽고 편안한 착용감이구요!
저는 무지인줄 알았는데,골지 디테일로 더 날씬해보입니다 

✨️디테일
배송오자마자 바로입었는데,딱히 옷 매무새를 만져야 될건 없는것 같아요! 
기장은 딱 골반위에요 

✨️아쉬운점
약간의 냄새가 나는데,세탁 후 입으면 될것 같아요! ^^

저는 다른색도 쟁이러 갑니다🫡🫡🫡"
znls*****,상위 25%,24.09.29,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,70kg,상의 77,정말 예뻐요! 셔링이 입으면 알아서 잡혀있어서 따로 잡을 필요없이 편하고 여리여리해보여요! 텐션도 적당하고 팔부분은 조금 붙지만 움직이기 불편할 정도가 아니고 오히려 팔이 좀 더 얇아보이고 소매가 길어 팔이 짧아보이지 않아서 여리여리해보입니다!
b7X2zM69,상위 10%,24.09.27,Blue Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,164cm,51kg,상의 55,"쿠폰때려서 샀는데 가격대비 괜찮은 것 같아요

색감이나 전체적인 핏은 괜찮은데 소재는 그냥 그렇슴다
두번째 사진같이 티셔츠 느낌의 소재라
고급스러운 느낌까진 안남 근데 싸니까여..,

손대지 않아도 알아서 드레이프가 잘 잡혀요
근데 생각보다 배 부분이 핏돼서 배나오면 티남

어깨에서 가슴까지 떨어지는 라인이 살짝 부한데
오프숄더 덕분에 뚠뚠해보이는 걸 막아줌

슬랙스나 치마나 청바지나 데일리로 입기 좋을 것 같습니다"
okmi******,상위 15%,24.09.27,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,52kg,상의 55,"한줄평: 이걸 왜 안사?

진짜 너무 이뻐요..소라색 강추,,
다른 색도 깔별로 다 사고 싶습니다😍

너무 편하고 재질도 좋고 핏 대박!!
하객룩으로도 너무 좋고 데이트룩으러도 너무 좋아요!"
TRd755G5,상위 10%,24.09.26,Blue Gray,Free,작아요,보통이에요,화면과 비슷해요,159cm,59kg,상의 55,"옷이 예쁜데 굉장히 마른 사람을 위한거긴 하네요,,ㅎㅎ
팔쪽이 넉넉하다하던데 전 쬥겨서 운동하러 가야겠어요. 바스트도 좀 있는편이라 셔링이 좀 펴지긴한데
평소 안 입던 스타일이라 이쁘네요~
살 좀 빼고 입을라구요"
XfDCQBPW,상위 1%,24.09.25,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,48kg,상의 44,"ㅎ 일부러 내리지 않으면 목파임이 덜합니다.
신축성 있어서 어깨내리면 잘 내려가구요~
팔소매 타이트하지 않고 여유 있네요~
기장이 적당해서 넣어 입어두 되공 좋아요
원단 두껍지 않고 요즘 딱 입기 좋은 두께감입니다~^"
plTuYDJ0,상위 10%,24.09.24,Black,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,52kg,상의 55,전에 오프숄더 처음 입어봤을 때는 실패했어서 이번에는 꼭 성공했으면 좋겠단 마음으로 샀는데 너무 만족했어요 😍 팔뚝살 부자인데도 여리여리한 것마냥 커버가 되구요!! 바스트가 없는 편인데도 살짝 부해보여서 너무 좋았어요 💕 가슴 크신 분들은 훨씬 부해보일 거 같아요!! 앞주름을 딱히 안 잡아놔도 알아서 잡히는데 입고 벗는 게 저금 어려웠어요! 몸을 살짝 구겨야 잘 벗겨지구 하더라구요... 그래도 이거는 눈감아줄 수 있을 만큼 너무 좋았숩니다 ❤️‍🔥
1DEHWDUS,상위 10%,24.09.24,Blue Gray,Free,정사이즈예요,아주 만족해요,화면보다 어두워요,166cm,51kg,상의 44,"이뻐요~ 여리여리해보이고 질도 괜찮고 좋아요! 
이런옷 정말 좋아해서 잘 입을 것같아요🤍
앞에 주름 제대로 정리해서 입구 다니세융~~!! 
주름 잘 정리해서 잡으면 이쁘더라구요ㅠ~

다만 어깨선이 조금 커요ㅠ 물론 한쪽이 오픈숄더라서 그런거 알지만 제가 어깨가 꽤넓은편인데도 어깨가 남아요! 이런 적 처음입니다ㅋㅋ아마 일반 체격 여성분들은 많이 크지 않을까? 싶네요 

그리고 색은 소라보다는 회색에 가까워요! 처음에 잘 못 온 줄 알았어요ㅋㅋ 근데 사진상에는 소라로 보이고~ 엄총 묘해요 그치만 실제는 회색에 가깝다는 거 알아주세요!"
Seoxng_,상위 25%,24.09.21,Blue Gray,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,58kg,상의 55,"립 소재?라서 잘 늘어날 줄 알았는데 생각보다 안 늘어나기도 하고 앞부분 모양 잡기 어려워서 조금 당황했는데 옷 제대로 펼쳐서 보니까 셔링처럼 약간 모양 잡혀있고 입어보니까 예뻐ㅆ음 자세히 안보면 약간 블라우스?소재 같음!
++수학여행 가서 아쿠아리움 갈 때 입었는데 푸른빛이 너무 잘 어울려서 사진 예쁘게 나옴ㅁ🩵🩵 어깨부분을 계속 만져줘야하긴 하는데 예뻐서 봐 줌.분위기 내기 좋은것 같음🍊🍊"
도하늘,상위 15%,24.09.19,Blue Gray,Free,정사이즈예요,보통이에요,화면과 비슷해요,156cm,51kg,상의 55,회색이 많이 들어간 블루네용!! 허리를 진짜 잘 잡아주네요 하하 다이어트 열심히해야할 것 같은 옷 .. 입고나간 나들이 후기 풉니다~~ 쇄골여신 소리 엄청 듣게 만들어주는 레전드 옷입니다.. wow 진심 어깨 어떻게 조절해도 예뻐요 소재는 얇아서 가을에 딱 입기 좋을 것 같아요
jwlo****,,24.09.19,Ivory,Free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,52kg,상의 55,"누런끼 많이 없는 예쁜 아이보리 색이라 좋았어요!🤍 
비침이 조금 있기는 하지만.. 신경쓰일 정도는 아니에요.
주름도 자연스럽구 넘 예뻐요! 다른 색도 재구매하구 싶습니다 깔끔하구 좋아요!!"
라면중에제일은너구리,탑리뷰어,24.09.12,Black,Free,정사이즈예요,보통이에요,화면과 비슷해요,157cm,49kg,상의 55,"예쁜 것 같기도 하고? 아닌 것 같기도 하고? 생각을 계속 해봤는데요..
저처럼 상체가 부한 체형에는 드레이프 티가 찰떡은 아닌 것 같아요ㅜㅜ 아무래도 부피감을 더 주다 보니 상체가 말라서 고민이신 분들께 엄청 잘 어울릴 것 같습니다! 웨이브 체형이신 분들께 추천해요
검정색이라 특히 가슴과 배의 경계가 사라지고 정면에서 봤을때 허리라인이 잘 드러나다 보니 저랑은 조금 안 어울리네요.. 이건 제가 밝은색을 골랐다면 더 괜찮았을 것 같고, 아쉬운 점으로는 팔 부분이 더 타이트했어도 좋았을 것 같아요. 옷 디자인 자체는 여성스럽고 예뻐서 다들 체형, 퍼컬 잘 고려해서 구매하시면 만족하실 거예요!"
