아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
tjdd*****,상위 25%,24.09.27,블랙(긴팔),M,정사이즈예요,아주 만족해요,화면과 비슷해요,165,54,55,"팔이 길어서 소매가 좀 짧은데 핏이 너무 예쁘네요 살짝 위로 올려서 입음 이쁠듯요
코디활용법도 다양해서 좋아요, 니트입고 입거나 단독으로 입거나 가디건 살짝 어깨에 걸쳐도 이쁘네요
겨울까지 뽕뽑을듯ㅇ요,",M
en1dhS6Y,상위 30%,24.09.24,화이트(긴팔)-롱,M,작아요,아주 만족해요,화면과 비슷해요,160,55,66,바스트가 작을 걸 예상하고 벌어지는 건 상관 없습니다! 미니마이저를 입고 입으면 알맞게 잘 맞을 것 같습니다. 재질이 생각보다 도톰해서 튼튼해보입니다. 스판 재질이라 몸에 핏되고 좋습니다,M
zhrEQFK6,,24.09.08,화이트(긴팔)-롱,M,정사이즈예요,보통이에요,화면과 비슷해요,158,44,44,"가디건이랑 같이 입으려고 구매했어요
입어보니 신축성이 있어서 한 사이즈 작게 구매했어도 괜찮겠다 싶었어요
길이, 핏 다 좋은데 구김이 잘 가는 소재예요ㅠㅠ 단독으로 입으려면 관리 잘 해야할 듯 합니다
그리고 가격이 살짝 비싸다는 생각이 들긴 해요 세일할 때 사야 할 것 같은 느낌.. 
그래도 길이, 사이즈 선택할 수 있는 건 좋았습니다",M
Loveun,상위 5%,24.09.07,라이트블루(긴팔),S,정사이즈예요,아주 만족해요,화면보다 어두워요,159,46,44,허리선을 잡아주고 쫀쫀한 소재라 핏이 예쁜 것 같아요! 저는 가디건과 같이 매치해주려고 샀는데 단독으로 입어도 좋을 것 같네옹 근데 색상은 디테일컷보다는 좀 진한 색인 것 같아요ㅠㅡㅠ! 화면으로 봤을 때는 살짝 톤 다운된 뮤트스카이블루?! 느낌인데 실제는 좀더 쨍해욥 첫번째 사진하고 비슷합니당,S
GjkS1uVW,,24.08.16,화이트(반팔),M,정사이즈예요,아주 만족해요,화면과 비슷해요,160,55,55,"장점✨🤍
니썸에서는 항상 옷을 믿고 사는 편인데 이번에도 역시 마감도 꼼꼼하고 옷 자체가 이쁩니다! 너무 얇지 않은 재질이라서 오히려 좋았어요! 약간 흐물 거리지 않으니까 핏을 예쁘게 잡아줍니다!
단점✨🥺
저같은 통통 체형에게는 약간 끼는 느낌이 있었어요! 가슴 부분이 너무 부담스러운 느낌....(단추 열면 이쁩니다) 옷의 핏이 이쁜 대신 주름이 너무 잘 생깁니다...하지만 이건 재질 특성상 어쩔 수 없다고 생각합니다... 
추가✨🤍
구매 할 때 여리여리 체형 아니시라면 한 사이즈 크게 사는 것도 추천 드려요! 그리고 건조기 돌리면 옷이 많이 줄어듭니다....사이즈 크신 분들은 건조기 돌리시고 그렇지 않으신 분들는 절.대 돌리지 마세요! 저도 돌렸다가 M사이즈가 S가 되는 기적을 경험했습니다.",M
모박사,상위 20%,24.08.06,라이트블루(반팔)-롱,M,작아요,보통이에요,화면보다 어두워요,167,68,66,"166 67
흰색 샀다가 라이트블루도 산 사람인데
뭔가 흰색보다 라이트블루가 미세하게 타이트한 느낌
흉통이 크다보니 가슴 단추 벌어짐 
스판은 좀 있긴 함
재질은 그냥 교복 와이셔츠 뻣뻣한 재질
기장은 딱 좋음 하의에 안넣어입어도 이쁜 기장
겨땀나면 큰일날 색감
박음질은 그저그럼 가격만큼 함 실밥이 좀 튀어나와있음
허리선이 잡혀있어서 날씬해보이고 좋음
나보다 덩치 큰 사람은 못입을듯",M
OSvIOfnB,,24.01.29,라이트블루(긴팔),M,정사이즈예요,보통이에요,화면과 비슷해요,163,58,55,셔츠 날씬해보이는거 같아요. 네이비랑 레이어드 해서 입으면 예쁠거 같숩니다. 아주 만족스럽습니다. 색도 이쁘고 근데 레이어드 하면 끼는감이 없잖아 있어요.,M
xWGA4rlX,상위 10%,24.12.21,화이트(긴팔)-롱,M,정사이즈예요,아주 만족해요,화면과 비슷해요,171,58,55,"옷 재질 좋고 마감도 깔끔 탄탄한 소재에 사이즈도 맞춤처럼 딱이에요 배송도 빠르고 누구나 원하는
핏입니다!!! 디자인도 마음에
쏙 들어요",M
JIzo4WOG,,24.11.22,화이트(긴팔)-롱,M,정사이즈예요,보통이에요,화면과 비슷해요,167,56,55,쫀쫀해서 핏을 잘 잡아줘서 날씬해 보여서 좋아요 여기저기 레이어드 하기 좋아서 잘 산 것 같아요 너무 짧을까봐 걱정했는데 기장도 딱 적당해요,M
taga***,상위 15%,23.06.24,네이비,M,정사이즈예요,보통이에요,화면과 비슷해요,166,56,55,"코디 보고 마음에 들어서 그대로 샀어요!!! 
일단 핏은 기가막힙니다 한 3키로는 말라보이게 해주는거같아여ㅕ 허리 통짜라 저런 라인이 나올리가 없는데 사진에 허리 얄쌍하게 잘 나옵니다 

근데 바스트 부분이 작은 편이라 몸매는 좋아보이나 팔이 조금 자유롭지 못해요 옛날에 교복 마이끼는 느낌 하지만 제가 생각보다 팔을 움직일 일이 없더군요ㅎ 핏은 하이튼 짱이란 소리!!!

그런데 재질은 약간 흠냐…? 이런 느낌이 들긴해요 후기 봤을 때도 느꼈긴하지만 편의점 우산재질? 김장할때 바닥에 까는 매트? 정확한 표현은 어렵지만 좀 탄탄한 비닐느낌인데 
이것도 첨에만 좀 당황하고 입으니 별 신경 안쓰여요(핏이 맘에 쏙이니까) 이 핏 그대로 다른 재질의 셔츠 있어도 좋겠네영 그렇다고 재질이 최악이란건 아닙니다!!! 그냥 독특한 느낌!
바람이 안 통해서 저만의 겨터파크가 열리는데 티나진 않아서 남들은 아무도 모르니 괜찬아요 

단추 잠가도 예뻐서 출근할때는 단추 다 잠그고 놀러갈때는 하나 아니면 오픈하고 다니는데 다 예뻐요 
아래에 하얀색 하의입을때 정말 찰떡콩떡

옷 구매 할 때 핏>재질 이라 생각하신다면 강추!!! 
전 이번여름 교복일 예정 니썸 애정해요🫶",M
GZxvathf,상위 20%,24.09.09,화이트(긴팔),S,정사이즈예요,보통이에요,화면과 비슷해요,150,41,55,"배송이 빨라서 좋았음👍
근데 크롭이라 그런지 조금은 밑단이 어색은 살짝있어요~ 키작녀라 맞긴한데... 어깨가 좀 어깡 느낌의 어색한 느낌은 있지만 그리 이상하진않아서 패스😆 제 체형이 이상한듯🤣
잘 입겠습니다ㅎ",S
RlVePgFr,상위 5%,24.08.28,화이트(반팔),M,정사이즈예요,아주 만족해요,화면과 비슷해요,164,53,55,"164/53입니다.사이즈작을까봐 걱정했는데 잘맞아요.다만 저보다 통통하신분들은 팔뚝끼이거나 팔들고 움직일때 많이 불편하실거같아요
길이는 크롭이라 팔을 들거나할때 셔츠가 올라가서 속살이 살짝씩 보이니 그런부분만 조심하시면 될거같아요^^예쁘게 잘입겠습니당^^",M
Mr1MdYPb,상위 10%,24.07.12,화이트(반팔),M,정사이즈예요,아주 만족해요,화면과 비슷해요,164,65,66,"사이즈는 조금 작은듯 알맞은듯 한데 재질이 쫀쫀해서 핏되며 몸매를 잡아줘요 조금 바스트랑 팔에 살이 있는 편인데 허리를 딱 잡아주니 오하려 글래머러스해보입니당
팔도 그냥 나시나 반팔보다 조금 짧고 팔에서 떨어져 끝나니 팔뚝살도 덜 부각되보여요!! 진짜 가격대비 만족이에요🫶🏻 색도 너무 잘 나와서 다른 색도 기대되서 사보려구여",M
종수,상위 5%,24.07.12,라이트블루(반팔)-롱,M,정사이즈예요,보통이에요,화면과 비슷해요,165,52,55,"출근룩으로 급하게 구매했었습니다
재질은 조금 두꺼운 편이고 생각했던 것보다는 
뻣뻣한 것 같아요

습하고 더운날에는 비추입니당..
옷 자체는 귀엽고 예뻐요
단정하게 입기 좋고 라인이 있어 날씬해보여요!

크롭길이도 적당해서 옷 넣어 입는 걸 싫어하는 저는
만족하면서 입고 다닙니다

주름관리하기 어렵지만 입었을 때 예쁜 핏이라
전반적으로는 만족해요:)",M
ImDLAWOb,,24.06.25,라이트블루(긴팔),M,정사이즈예요,보통이에요,화면과 비슷해요,160,59,55,"-가슴때문에 걱정했지만 잘늘어나는 소재여서 잘 잠기고 편했습니다! 
-레이어드하기딱좋은 기장감이예요
-구김은 잘가지만 셔츠는 어쩔수없잖아요 ㅜㅜ 
-색감도 너무 파랗지도 너무 연하지도 않고 좋았어요",M
Z8MVzsAc,,24.06.16,화이트(긴팔),S,정사이즈예요,아주 만족해요,화면과 비슷해요,163,52,66,"저는 단독으로도 입고 가디건 안에도 입었는데 타이트하긴 하지만 몸매를 꽉 잡아줘서 더 좋았어요!
기본 셔츠보단 짧지만 너무 크롭은 아니어서 낫밷
신축성이 있는 편은 아니라 팔을 번쩍 들었을 때 좀 불편한거 빼고는 괜찮아요~ 부드러운 재질의 셔츠는 아니에요!",S
gho4***,상위 30%,24.04.08,화이트(긴팔),S,정사이즈예요,아주 만족해요,화면과 비슷해요,152,43,44,"기장 적당
화이트컬러라 배송오자마자 얇은 가디건 레이어드해서 자주 입었습니다!
이제 기온이 좀 올라가서 안에 나시입고 걸치는 용으로 입어야 할것 같아요
몸태에 맞게 핏이 잡혀있어서 단독으로 입어도 예쁠것 같고, 배송 빨랐습니다 
다른 리뷰들 처럼 뻣뻣한게 아니라 스판 재질이라 몸에 잘 맞음
다만 바스트가 조금 있는 편이라 가슴 벌어짐 있어서 나시없이 단독 착용은 안될듯",S
kkan******,,24.04.08,라이트블루(긴팔),M,생각보다 커요,아주 만족해요,화면과 비슷해요,158,51,55,"158/52
*상체가 조-금 짧은 편
*어깨가 많이 넓고, 가슴은 75b

//장점//
소매 부분 단추 2개(💙)+넓은 소매💯
허리쪽 라인 예쁘게 잡힘(허리 얇아보임)
내가 원하던 색감(상세사진이랑 같음)

//단점//(굳이 뽑자면)
아주 약-간의 펄?이 있음! 자세히 안 보면 잘 모를 정도
입다보면 어깨쪽 옷이 자꾸 올라가서 앞쪽이랑 뒤쪽을 밑으로 잡아서 모양 잡아줘야 함(가슴부분이 딱 맞으면 괜찮을 수도)

가슴쪽 단추 벌어지는 게 싫어서 M으로 했는데 다행히도 어깨를 쫙 펼치지 않는 이상 그렇게 많이 벌어지지는 않네요, 벌어져도 상관없다 하면 S로. 가슴이 좀 크시면 M으로ㅎ
ㄴ0ㄱ 포즈하면 배쌀 바로 까꿍함. 롱사이즈랑 5cm차이여서 팔올릴때 조금 부담스러우면 롱으로 하는 게 좋을 거 같음!",M
eDHcVlFr,,24.04.02,화이트(긴팔),M,생각보다 커요,아주 만족해요,화면과 비슷해요,165,58,66,"제가 흉통이 좀 커서 M사이즈 작을거같아 걱정했는데, 스판이 절 살렸습니다ㅎㅎ ᩚ #스판의중요성
너무 쫀쫀하이 잘 늘어나구 핏도 너무 예뻐요!!!
제가 살 좀만 더 빼구 예쁘게 입을게요 감사합니당!",M
HqbFVgX6,상위 10%,24.03.28,화이트(긴팔),M,정사이즈예요,아주 만족해요,화면과 비슷해요,160,56,55,"블루 구입 후 만족 스러워서 이렇게 데칼코마니식 리뷰 한번 더 남깁니다!
스판기 아주 좋습니다!
바스트 있으신 분들은 가슴 벌어짐 있을 수 있습니다!
(그치만 옷핀으로 싹 고정하면 되니까 문제 없어요)
라인이 들어가 있기 때문에 단독으로 입을 시 날씬해 보입니다
(그치만 전 가디건이랑 레이어드해 입을 겁니다)
크롭 기장까진 아니라 기본탬으로 충실하고 만족하는
2번째 구매입니다!
구매에 도움 되시길 바랍니다!",M
YgvCvd6S,상위 10%,24.03.20,라이트블루(긴팔),M,정사이즈예요,아주 만족해요,화면보다 어두워요,158,57,55,"색감: 생각한것보다는 좀 어두운것같은데 상관업어용!
근데 땀나면 큰일날것같아요...뭐 감수하고 산거니까 ㅎ
두께: 슬슬 입을 수 있을것같아요! 단독은 아직 춥고 위에 겉옷 좀 따뜻한거 입고 다니려구요
재질: 이런 재질 셔츠 처음 사봐용 너무 좋은데요??
싼티안납미다..최고
특징: 핏 예뻐요! 저한텐 좀 핏되는데 이런걸 사고싶엇어서 ㅎㅎ 안에 나시 입고 단추 따도 입뻐요 
근데 징ㅈ짜이뻐요...",M
앵옹이,상위 20%,24.03.12,화이트,M,생각보다 커요,보통이에요,화면과 비슷해요,165,57,55,구김이 잘 가는 재질이지만 허리라인이 정말 예쁘게 잡히고 비침도 심하지 않아서 가디건과 함께 입을때 편한게 차려입을 수 있을 것 같습니다!! 쉽게 해지지 않는 틴탄한 소재같아서 만족스럽고 부드러워요 ㅎㅎ,M
리뷰에진심인나,상위 5%,24.03.09,라이트블루(긴팔),S,정사이즈예요,아주 만족해요,화면과 비슷해요,159,53,55,"보기보다 쫀쫀한~~ 스판끼 있어요!! 두께는 봄-초여름 사이에 단독으로 입을 수 있는 정도?
저는 다른 니트 속에 입었더니 S사이즈가 딱 좋게 느껴졌어요! 보통 44사이즈를 입는데 팔뚝에만 살집있는 편이거든요 그래서 단독으로 편하게 입으려면 M사이즈도 좋을 것 같아요 ㅎㅎ

실제 색감은 사진보다 조금 더 명도있는 하늘색이에요! 요게 그냥 똑 떨어지는 핏이 아니라 허리라인에 살짝 굴곡이 있어서 몸매를 훨씬 날씬해보이게 해준답니다~~!!",S
D8o9P90Z,,24.02.26,블랙(긴팔),S,정사이즈예요,보통이에요,화면과 비슷해요,161,47,44,"너무 크롭이면 평소 입기 부담스러운데 적당한 크롭이라 데일리로 좋을 거 같음ㅋ
근데 판판?? 뻣뻣해서 바로 입긴 그엏고 섬유유연제 먗 번 먹어야할 거 같아요 
검은색 셔츠 데일리로 너무 귀어울 것 같네요
마감은 보통입니다. 단추 구멍에 실올 같은게 있어서 걸림",S
