아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
vJfBVZUH,,23.04.18,화이트,FREE(44-77),작아요,아주 만족해요,,,,,"등이랑 살이쪄서 둘레가 80정도인데 
입을 때 좀 힘들었어요 
컵이 약간 작은거 같구요 그래도 두께는 얇아서 좋아요 
살 좀 빼고 입으면 착용감이랑 좋을꺼 같아요",Free
0a95rbpZ,,21.08.04,베이지,FREE(44-77),정사이즈예요,보통이에요,화면과 비슷해요,160,63,66,"안쪽에 실리콘같은게 없어서 아쉬울뻔했는데 제품 자체가 짱짱해서 1도 안흘러내려요!
제가 살집이 좀 있는 편이라 입을때 힘들긴했는데 그만큼 쫀쫀하다는 거니까 ㅋㅋㅋ 만족입니당",Free
0a95rbpZ,,21.08.04,블랙,FREE(44-77),정사이즈예요,보통이에요,화면과 비슷해요,160,63,66,"안쪽에 실리콘같은게 없어서 아쉬울뻔했는데 제품 자체가 짱짱해서 1도 안흘러내려요!
제가 살집이 좀 있는 편이라 입을때 힘들긴했는데 그만큼 쫀쫀하다는 거니까 ㅋㅋㅋ 만족입니당",Free
dddd***,상위 25%,24.09.25,블랙,FREE(44-77),정사이즈예요,아주 만족해요,화면과 비슷해요,160,47,55,급하게 구매했는데 후기처럼 짱짱하고 좋아요! 소재도 그렇고 심리스 브라랑 비슷해서 위에 얇은 옷 입어도 봉제라인 티 안나서 좋네요ㅎㅎ,Free
머룽이,,24.08.24,화이트,FREE(44-77),생각보다 커요,아주 만족해요,화면과 비슷해요,158,49,44,부들하고 빨리 말라서 여름에 여행용으로 잘썼어요! 근데 제가 흉통이.작아서 그런지 슬슬 자꾸 내려가서...ㅠ 밴딩이 조금 더 짱짱한 스몰버젼 있었으면 좋겠어요ㅠ,Free
3zkZ5pvT,상위 25%,24.12.02,화이트,FREE(44-77),정사이즈예요,보통이에요,화면과 비슷해요,163,55,55,안에 있는 캡이 찌그러질수 있는 소재여서 그렇게되면 겉으로도 울어버려요. 보완되면 좋을듯합니다. 사진은 다른캡을 넣은 사진이고 그외엔 무난해요. 살짝씩 내려가서 중간중간 올려주게되네요.,Free
XlW9s5fu,,24.05.19,블랙,FREE(44-77),정사이즈예요,아주 만족해요,화면과 비슷해요,167,54,44,"급하게 필요해서 직진 배송 되는 걸로 구매
캡나시는 어디서 구매하든 캡 모양 이상한 편이라 얘도 기대 안 했고 역시 그저 그랬다
그냥 휘뚜루 마뚜루 입기 편할 듯
아 소재가 심리스라 땀 흡수는 좋은 듯",Free
sKevOLM9,,23.10.05,화이트,FREE(44-77),정사이즈예요,보통이에요,,160,50,55,"여기서 검정1 베이지2 흰색1 하나 총 4개 구매했어요.
임신하고 바스트가 커져서 편한 탑브라 찾다가 입어보고 너무 편해서 계속 구매하게되네요:)
이번에 100일 주수촬영 집에서 했는데
흰치마랑 같이 코디해서 찍었어요.
만삭촬영때도 여기서 산 검정 탑브라입고 찍을거에용
혹 임산부들 탑브라 찾으시면 요거 강력추천드려요.
태교여행으로 해외갈때 나시원피스 안에 입을때도
넘편해요:)",Free
URM4HmVi,,23.09.21,화이트,FREE(44-77),정사이즈예요,보통이에요,,161,58,66,캡이 다 보인다는 단점이 있긴한데 쫀쫀하고 안 헐렁거려서 벗겨질 일은 없을 것 같아요. 단독으로 입긴 무리지만 이너로 오프숄더나 나시 입을 때 잘 활용할 수 있을 것 같아요! 여름 필수템!,Free
rabrXp7z,,23.09.21,화이트,FREE(44-77),정사이즈예요,아주 만족해요,,168,70,66,"너무 좋아요!!! 원피스랑 같이 입으려구 샀어요!!
가만히 있으면 흘러내리지는 않는데...막 뛰면...아예...흘러내려서 저걸 착용한 의미가 없게 되어버리더라구요ㅠㅠㅠㅠ 그리고 입어도 가슴과 가슴 사이가 넓?게 있어서 막상 가려야 되는 부분도 잘 못 가리겠구 조금만 움직여도 캡이 벗어나버리구ㅠㅠㅠㅠ 캡이 좀 더 넓었음 하네요!!! 그리고 좀 더 쫀쫀한 재질로 벗겨지지않았음 하지만 그래도 가성비는 좋은 것 같아요",Free
Mjk0gRxK,,23.09.12,화이트,FREE(44-77),정사이즈예요,보통이에요,,156,42,44,아주 편해요. 꽉 조이거나 그러지도 않고 흘러내리지도 않아요. 재질도 부드러워서 피부에 자극적이지 않았어요. 튜브 탑 처음 입는 거라 걱정했는데 가성비 좋은 제품 잘 산 것 같아 기분이 좋네요☺️,Free
Us7xJqqL,상위 15%,23.09.05,화이트,FREE(44-77),정사이즈예요,보통이에요,,163,53,55,일단 엄청 부드럽구요 안흘러내립니다. 여름에 이너로 입을랴고 샀는데 땀이 많이 차지 않는 것만으로 만족합니다 바스트가 작아서 살짝 걱정했는데 충분헤 잡아줍니다 디자인이 심플해서 아무데나 이너로 입기 좋아요,Free
kBlooVrH,상위 30%,23.08.29,베이지,FREE(44-77),생각보다 커요,보통이에요,,174,60,66,화이트 샀는데 맘에 들어서 더 샀어요 ! 뷰들부들 편한데 근데 잡아 주는 게 약해요 ! 그래서 입고 좀 돌아 다니면 스멀스멀 내려 갑니다ㅋㅋㅋ 그냥 저렴하고 편한 느낌으로 입을게요..!!,Free
kBlooVrH,상위 30%,23.08.29,블랙,FREE(44-77),생각보다 커요,보통이에요,,174,60,66,화이트 샀는데 맘에 들어서 더 샀어요 ! 뷰들부들 편한데 근데 잡아 주는 게 약해요 ! 그래서 입고 좀 돌아 다니면 스멀스멀 내려 갑니다ㅋㅋㅋ 그냥 저렴하고 편한 느낌으로 입을게요..!!,Free
qUUJE7CI,,23.08.26,화이트,FREE(44-77),,,,,,,"통이 넓은 옷 안에 입기 좋아요!! 따로 나시 안입어두 되고 넘 좋네요!! 사진에서 하얀게 튜브탑이예여
근데 몇개는 안쪽 마감이 살짝 꺼슬한 것두 있었어요
그리구 활발하게 움직이다 보면 잘 내려가여😅😅 조심하세요~.^^",Free
JrR1s4mb,,23.08.01,블랙,FREE(44-77),정사이즈예요,보통이에요,,158,54,55,편하고 조이거나 너무 헐렁하지 않아서 좋아요. 흘러내리는 위험 때문에 바스트 있는 분들이 입기 좋을듯해요 패드 가운데가 조금 들어가있다고해야하나 꾸깃거린다 해야하나..그래서 살짝 티가 나요 그거 외엔 만족합니다👍🏻,Free
uRYbK8YM,,23.07.20,블랙,FREE(44-77),정사이즈예요,보통이에요,,168,50,55,"저렴한 가격이고 급하게 입을 일이 있어서 전혀 기대 안하고 샀는데 저한테 너무 잘 맞아요! 소재도 부드럽고 흘러내린다고 적혀 있어서 조금 헐렁 할
줄 알았는데 흘러내림도 없었어요
색상이 블랙 밖에 안남아 있어서 아쉬웠지만 다음에 나머지 색상 입고 되면 무조건
구매 하려구요 저렴한 가격에 가성비 너무 좋아요",Free
TG2i2qrA,,23.07.18,블랙,FREE(44-77),정사이즈예요,보통이에요,,169,72,77,스판끼 많아서 쫀쫀하고 위쪽 아래쪽에 실리콘밴드여서 잘 흘러내리지 않는 건 장점입니다. 단점은 일단 패드 모양이 엄청 작아서 보기에도 이상하고 패드가 고정이 안 되어서 불편해요. 안에 이너로 입으면 크게 문제가 없겠지만 이너로 입어도 겉에 입는 옷의 면이 얇으면 패드 모양이 보이더라구요 ㅠㅠ 패드만 바꾸면 문제 없을 것 같아요.. 살색보다 검정색 추천합니다.,Free
20LGghxg,,23.07.11,화이트,FREE(44-77),생각보다 커요,보통이에요,,172,52,55,가슴이 AA라 그런지.. 저는 흘러내려서 여행 중간에 고무줄로 묶고 다녔네요..!! 그리고 그 뽕? 라인이 좀 들어 나서 민망 하긴 합니다 ㅎㅎ 딱 가격값 허는거 같아요 근데 찰랑찰랑해서 소재는 좋습니당,Free
Fm6YBFOH,,23.07.03,베이지,FREE(44-77),정사이즈예요,보통이에요,,156,54,55,"흰 옷 위에 입어도 티 안나고 좋아요
제가 등살이 좀 있어서 붙는 옷 입었을때 등쪽 살 튀어나온게 보이지만 그건 뭐...
제가 살집이 좀 있어서 그런거고 그걸 보완 하자고 꽉 잡아주는걸 입었다면 불편했을 것 같은데 요건 적당히 흘러내리지 않을 정도로 편하게 잡아주고 심라인 느낌? 으로 착용했을 때 티가 잘 안나는게 장점 같아요",Free
지갑닫아,,22.11.22,화이트,FREE(44-77),정사이즈예요,보통이에요,,153,52,66,머리카락 들어있어서 별 하나 뺏어요. 가슴이 조금 있으신 분들은 비추.. 이거 입고 좀 파인 흰티 입으려고 샀는데 흰 브라 캡이 너무 툭튀어나와있어서 흉해요.. 제품 자체는 괜찮은 것 같아요 고무줄이 쫜쫜해요,Free
K9qfw2W0,,22.08.17,블랙,FREE(44-77),정사이즈예요,아주 만족해요,,161,58,55,"뒷트임있는 블라우스랑 입으려고 주문했어요!
흘러내릴까봐 걱정했는데 전혀!!! 그런것 없었고
짱짱하게 잘 잡아줍니다! 아무래도 늘어나는 소재다 보니 재질장 조금 늘어날 것 같긴 한데 가성비 갑이에오 진짜로!!!",Free
채채라잎,상위 1%,22.07.04,베이지,FREE(44-77),정사이즈예요,아주 만족해요,,161,65,66,"사진에서와 같이 저는 이너로 입었는데, 흘러 내리지도 않고 편안했어요! 단, 같이 오는 패드가 약간 모양이 예쁘게 잡아주지 않아서 다른거로 교체해서 사용하시거나 빼고 사용하시는 것을 추천해드립니다! 패드가 예쁜 모양이 아닌 거 외에는 아주 짱짱하고 실용성 높은 튜브탑입니다!",Free
기운넘치는무화과,,22.05.30,화이트,FREE(44-77),정사이즈예요,보통이에요,,165,58,66,"블랙 캡 제거/ 화이트 캡 O
저는 가슴이 엄청 큰 편이라 브레지어를 착용하고, 캡을 빼고 그 위에 입어요! 브라탑처럼. 
그냥 일반 세탁해도 변하는 거 없고, 잘 말라서 좋아요! 신축성 좋아서 쪼이는 느낌도 없습니다.",Free
기운넘치는무화과,,22.05.30,블랙,FREE(44-77),정사이즈예요,보통이에요,,165,58,66,"블랙 캡 제거/ 화이트 캡 O
저는 가슴이 엄청 큰 편이라 브레지어를 착용하고, 캡을 빼고 그 위에 입어요! 브라탑처럼. 
그냥 일반 세탁해도 변하는 거 없고, 잘 말라서 좋아요! 신축성 좋아서 쪼이는 느낌도 없습니다.",Free
8xLXts3g,,21.12.04,화이트,FREE(44-77),정사이즈예요,보통이에요,화면과 비슷해요,165,55,55,아직 입어보진 않았는데 색은 진짜 완벽한 하얀색이에요 그리고 금요일 아침에 시켰는데 수요일에 배송 출발했다고 왔고 목요일에 왔어요 배송준비기간이 너무 길어요ㅠㅠ배송이 좀만 더 빨라졌음 좋겠어요,Free
hahy*****,,21.09.02,블랙,FREE(44-77),정사이즈예요,아주 만족해요,화면과 비슷해요,173,58,55,"씸플~허이 좋긴좋은데
뛰거나 시간지나면 족금씩 내려오긴하네욥
하지만 튜브탑이 원래 이러니 감안하겠습니다
아 그리고 부유방 커버 잘돼요
올리면 올려입는대로 쮹쭉 잘 올라가요
흰색도 살라했는데 흰색은 안사도될것같아요
블랙은 기본템이니 블랙 사시길",Free
C009gStm,,21.06.24,화이트,FREE(44-77),생각보다 커요,보통이에요,화면과 비슷해요,162,43,44,재질은 일단 수영복? 같은 그런 재질이에요 후기에 패드 너무… 꼭지 같고 그렇다는?ㅎ 말들 많아서 에잉 정말 그럴까… 했는데 정말 그렇네요…ㅎ 패드 중앙이 튀어나와서 넘 꼭지 같길래 뒤집으면 함몰 된 꼭지 같아요… 미치겠어요 이 패드는 정말 못 쓰겠어요… 패드는 다른 거로 바꿔서 착용하는게 좋을 듯해요ㅠㅠ 그리고 저는 딱 잡아주는 걸 원해서 작다는 후기 많길래 구매했거든요 그런데 제게는 좀 크네요… 밑이 뜨고 자꾸 흘러 내려가요ㅠㅠ 제가 흉통이 작은 편이라 그런 것 같은데 마르신 분들이나 흉통 작으신 분들은 저처럼 흘러내릴 것 같아요… 밑둘레 70이하이신 분들은 크다는 느낌 받으실 것 같아요 퀄리티는 딱히 나쁘지 않아서 괜찮은데 패드가 아쉽구 사이즈는 제 몸에 안 맞는 것 뿐이라 저렴하고 괜찮은데 좀 아쉽네요ㅠㅠ,Free
ITZ5Mria,,21.06.11,베이지,FREE(44-77),정사이즈예요,보통이에요,화면과 비슷해요,,,,장시간 착용은 안해봤는데 너무 흉통을 조이는 속옷들은 불편한데 오히려 얇은 소재 덕분에 편하게 착용도 가능한 거 같아요 패드에 되게 민감한데 안에 패드가 양쪽이 붙어있는거면 패드 자체 모양이 안예쁘면 교체할때 이상해지는데 이건 패드도 나름 괜찮고 가운데 박음이 되어있어서 패드 오른쪽 왼쪽 각각 넣었을때 패드가 이리저리 움직이거나 그런것도 없어서 좋아요!,Free
QMpSvvMf,,21.06.04,화이트,FREE(44-77),작아요,보통이에요,화면과 비슷해요,155,50,55,일단 생각보다 꽉 쪼였어요 입고나서는 괜찮았는데 입기가 불편했어요 얼굴 넣고 팔 넣다가 실밥 터지는 뚜둑 소리가 날 것 같은 느낌 좀 불안했어요 그래도 잘 입을 것 같아요 가슴이 작아서 내려올까봐 걱정이 되는데 아직까지 입고 나간적이 없어서 모르겠네요 그리고 안에 있는 뽕이 좀 약한 느낌?,Free
FH4yMLio,,24.10.19,화이트,FREE(44-77),정사이즈예요,보통이에요,화면과 비슷해요,163,56,55,겨드랑이랑 튀에 속옷 후크 보일까봐 브라탑으로 골라서 샀어요 쫀쫀하니 흘러내릴 걱정이 없었습니다 재질도 땀흘려도 금방 마르더라구요 ㅎㅎ 그래서 좋았습니다,Free
MaLRbv36,,24.03.29,베이지,FREE(44-77),정사이즈예요,보통이에요,화면과 비슷해요,160,50,44,진짜 좋아요 매번 실패햇다가 드디어 성공! 가슴 잇는 편이라 뛰어도 안흘러내리고 나일론 스판 재질이라 엄청 편해요 가슴 안답답해 보여요 패드도 말랑해서 좋아요,Free
Aa71wnv9,상위 20%,24.12.08,화이트,FREE(44-77),정사이즈예요,보통이에요,화면과 비슷해요,160,54,,안에 받쳐 입을 탑이 필요해서 주문했어요 가슴둘레 80 타이트하게 딱 맞아서 흘러 내리지 않을거 같구 부드러워서 좋아요,Free
minj******,상위 5%,24.10.30,화이트,FREE(44-77),정사이즈예요,보통이에요,화면과 비슷해요,168,59,66,"약간 생각했던 느낌의 질감?은 아닌데 그래도 저렴하게 빠르게 잘 구매했어요!
잘 입을수 있을거같아요!
짱짱하면 좋을거같아요",Free
영케이,,24.09.22,블랙,FREE(44-77),작아요,보통이에요,화면과 비슷해요,160,70,66,"검은색은 심플 이즈 베스트라고
휘뚜루마뚜루 아주 잘 입었습니다

위아래 밴딩이 더 튼튼하면 흘러내려갈일 없어서 좋을 것 같아요!",Free
영케이,,24.09.22,화이트,FREE(44-77),작아요,보통이에요,화면과 비슷해요,160,70,66,"여행 가서 입었습니다!
어쩔수 없는 탑이라 내려가더라구요...
1시간마다 올려줘야 돼서 불편했어요
그래도 안에 캡이 보이거나 하는 얇은 탑은 아니라 가산점! 늘어나는 것도 좋고, 붙는 나시랑 입으면 괜찮을 것 같아요!",Free
IO9yHI9M,,24.08.23,화이트,FREE(44-77),정사이즈예요,보통이에요,화면과 비슷해요,160,62,66,나시 블라우스 안에 입으려고 샀는데 66-77사이인 제 몸에도 착용 가능했습니다 넉넉한 홀터넥 디자인 상의는 시간이 지나면 내려가는 경향이 있었습니다 상체 잡아주는 상의 안에 입어야 될거 같아요,Free
sKevOLM9,,23.09.11,베이지,FREE(44-77),정사이즈예요,아주 만족해요,,160,50,55,"2번째 구입했어요!
처음에 블랙하고 베이지 구매하고 너무 편해서 베이지하고 화이트 또 구입했어요!
7개월 임산부라 바스트가 커져 속옷 편한것만 찾게 되는데 요거 너무너무 편하고 좋아여~",Free
ptnLHi1p,,23.09.05,화이트,FREE(44-77),정사이즈예요,보통이에요,,158,55,55,"여행갈때 입기위해 시켰는데 배송빨라서 좋았어요
이런 브라탑?처음 입어봤는데 생각보다 푠하네요
흘러내리는건 아직 오랜시간 입어보진암ㅎ아서 모르겠어요 
잠깐 입어봤을때는 불편함 없었습니다
근데 어디가 위고 어디가 아랜지 모르겠어요ㅎ상관없겠죠?",Free
eaQ7T3BJ,상위 25%,23.08.07,화이트,FREE(44-77),정사이즈예요,보통이에요,,161,57,44,엄청 후들후들한 재질이고 딱 붙는 옷 입었을때는 고정되는 느낌이 있는데 중간에 헐렁한 옷으로 갈아입으니까 내려가더라고요ㅠㅠ 뭐 평소에는 그렇게 입을일 없으니까 급할때 입기에는 추천입니다!! 그리고 단독으로 입기에 화이트는 내 가슴 여기!! 이런느낌이라 속옷으로 사시는거면 추천합니다,Free
sKevOLM9,,23.07.18,블랙,FREE(44-77),정사이즈예요,아주 만족해요,,160,50,55,"살색은 입고 나갔었는데 너무 편했어요.
혹시 임부맘들 중에 편한 탑브라 찾고 있으면 요거 추천드려요! 
임신중인데 가슴이 너무 커져서 편하고 많이 늘어나는 탑 브라 찾고있었는데 너무 편하고 검정,베이지 둘다 사길 너무 잘한거같아요~^^",Free
Dn2PdIyW,,23.07.17,블랙,FREE(44-77),정사이즈예요,보통이에요,,167,57,55,제가 가슴이 조금 큰 편이여서 작으면 어떡하나 걱정했는데 엄청 편하고 나시나 오프숄더 입을 때 정말 잘입을거같아요 ! 화이트가 품절이던데 재고만 있으면 더 사고싶은 ... 가격대비 좋은거같아요 추천합니당,Free
vBjSv3d0,상위 30%,23.07.04,화이트,FREE(44-77),정사이즈예요,보통이에요,,160,60,55,가슴 파인 옷 입거나 오프숄더 입을 때 좋아요! 신축성이 좋아서 66인데도 짱짱하니 잘 잡아주네욜 다만 제가 c컵인데 컵몰드가 작고 평평해서 가슴은 엄청 납작해보입니다ㅜㅜㅎㅎ 그래도 오프숄더 입을 때 최고네용!,Free
65fvEc5N,,23.04.20,블랙,FREE(44-77),정사이즈예요,보통이에요,,154,47,44,"배송 너무 빨라서 좋고
시원한소재라서 여름에 잘입을고 같아요!
등 파진 원피스가 자꾸 떠소 브라 끈 보일까봐 산건데
흰색도 사고 싶어요!
단독으로 입기엔 제가 너무 유교걸이고 단독으로 입으니까 언니다 샤크라 같데요😃",Free
eCgf10PH,,23.04.08,화이트,FREE(44-77),정사이즈예요,보통이에요,화면과 비슷해요,157,45,55,"가슴모양이 예쁘게 보이진 않아요 심하게 흐르거나 조이지 않았어요 근ㄷㅔ 오래 착용하니까 줄줄 내려가서 올려줘야 돼요 아니면 처진가슴 됨 그래도 갑분노출녀가 되진 않을듯해요
화이트는 단독으로 절대 비추 캡이 비침! 이너로 입기엔 조아요 딱 붙는 옷엔 별로일듯 고민하다가 샀는데 여행가서 잘 입었어요 유교걸이 한국에서도 입을 일이 있을까요 ,,",Free
tpyEn9Mo,상위 30%,22.08.06,화이트,FREE(44-77),정사이즈예요,아주 만족해요,,153,49,44,"여름에 오프숄더나 비치는 옷 입을때 
이것저것 써봤는데
붙이는 누드브라->자주 쓰면 피부 아픔,땀에 약함
어깨끈 없는 후크 넓은 브라->좀 갑갑하고 잘 흘러내림
이랬는데 사이즈만 잘 맞음 이 제품이 최곤거 같아용
등판이 좀 말라서 흘러내릴까 불안했는데
하루종일 나갔다 왔는데 괜찮아용!",Free
8ZdTo6gk,,22.07.24,블랙,FREE(44-77),생각보다 커요,보통이에요,,166,55,55,"바스트가 좀 큰편이라 크롭한옷에 입으려고 샀어요
착용감은 쿨링감있어서 편하네요 땀 흡수력은 잘 모르겠어요 근데 이거 입을때 머리부터 넣어야하나여? 늘어나는거 아닌지 모르겠네요 생각보다 헐렁해요",Free
AiOoG23N,,22.06.18,베이지,FREE(44-77),정사이즈예요,보통이에요,,178,69,77,"생각보다 찐한 베이지여서 당황했는데 막상입으니 괜찮아요
제가 흉통이 큰 편이라 많이 흘러내리지 않고 편하게 입었어요
리뷰 대로 내장된 패드 모양이 이상한 편인데
전 바꿔 끼울 생각으로 산거라 괜찮았어요",Free
리뷰하는뚀라잉,,22.06.17,블랙,FREE(44-77),생각보다 커요,보통이에요,,167,55,55,"가격값합니데이 한철용임댜
짱짱하게 잡아주진 못하고 움직이면 조금씩 미끄러질듯?
몰래몰래 올려야할듯함
나쁘진 않습댜 

75C인데 살빠져서그럼지 언더가 약간 뜨나
윗가슴이 잡아줘서 흘러내릴 정돈 ㄴㄴ",Free
W06B3ZQB,,22.05.02,화이트,FREE(44-77),작아요,보통이에요,,155,48,66,"일단..땀흡수가 잘안되는 재질이라 좀 걱정입니다. 스트레치성이 별로없어서 입고벗을때 고생스럽네요.. 대신 몸에 쫙 붙어서 흘러내릴 걱정은 안되는데 등살이 올록볼록하게 되는게 안습ㅜㅜ 가슴둘레 75,80 정도에 b,c컵 왔다갔다하는데 일단 고정은 잘됩니다. 꼭 필요할때만 한번씩 입을게요...",Free
GJ1b9M75,,21.06.18,화이트,FREE(44-77),정사이즈예요,보통이에요,화면과 비슷해요,158,58,55,착용감 괜찮아요 겨드랑이 끼거나 그런 느낌도 없고 착 붙어요 근데 패드가ㅋㅋㅋㅋ 후기에 젖꼭지 같다는 말이 뭔지 바로 이해했어요 패드 질은 떨어지니까 다른 걸로 교체해 주시는 게 좋을 거 같아요!,Free
jMo1YlaJ,,21.06.12,화이트,FREE(44-77),정사이즈예요,아주 만족해요,화면과 비슷해요,156,50,44,"누드브라는 사용할수록 접착성이 떨어져서 이번에는 튜브탑으로 구매했는데 훨씬 좋네요! 수영복 재질이어서 몸에 딱 붙고 흘러내릴 걱정없는게 좋고, 착용감도 편해요. 여름에 시원해서 추천합니다",Free
dR9FKVrt,,24.06.06,블랙,FREE(44-77),정사이즈예요,아주 만족해요,화면과 비슷해요,167,61,66,"일단 넘 쫀쫀하고 가슴이 좀 있는편이라 그런진 모르겠으나 흘러내리진않아요 전혀
여름에 뽕뽑기 좋을듯!!!
처음에 입을때 너무 쫀쫀해서 힘들지만 그만큼 처짐도 없고 좋은거같아요
피부도 예민한데 꺼슬하거나 그런것도없고
넘잘산듯..! 입다가 늘어나거나하면 더살듯합니당
화이트도 사고싶네...",Free
x8aEEq3S,,24.03.18,화이트,FREE(44-77),정사이즈예요,아주 만족해요,화면과 비슷해요,155,47,44,너무 꽉 쪼이지 않고 적당하게 쫀쫀해서 잘 잡아주고 흘러내리지 않아 편해요 입으면 겨드랑이 쪽에 살 부각이 많이 돼서 단독으로 입으시는 건 추천드리지 않습니다,Free
Ij0JM6nm,,23.09.13,화이트,FREE(44-77),정사이즈예요,보통이에요,,165,60,66,"재질이 면인 줄 알았는데 암청 부드러운 소재라 넘 좋았어요 
가격대비 괜찮은 물건 구매한거 같아서 만족 스러워요 ㅎㅎㅎ 직진배송이라 좋았습니다",Free
tPClkEc6,,23.08.22,화이트,FREE(44-77),정사이즈예요,별로예요,,168,61,55,싸게 급하게 빠르게 사입기 좋음 비슷한 가격대 비슷한제품들 다 찾아봤는데 다 비슷비슷한 제품평이라 그냥 싼거 샀고 싼 만큼 좋은 퀄은 아님,Free
